imdb_title_id,title,original_title,year,country,budget,avg_vote,votes,Comedy,Drama,Crime,Romance,Biography,History,Thriller,Action,Music,War,Adventure,Family,Fantasy,Horror,Mystery,Western,Sci-Fi,Animation,Musical,Sport,cluster,cluster2
tt0422238,Filhas do Vento,Filhas do Vento,2004,Brazil,NA,6.2,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0423232,Sonhos de Peixe,Sonhos de Peixe,2006,"USA, Brazil, Russia",$ 1000000,6.5,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0424374,Quase Dois Irmãos,Quase Dois Irmãos,2004,"Brazil, Chile, France",BRL 3000000,6.9,602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0426097,O Veneno da Madrugada,O Veneno da Madrugada,2005,"Brazil, Argentina, Portugal",NA,5.8,153,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,9
tt0427086,Como Fazer Um Filme de Amor,Como Fazer Um Filme de Amor,2004,Brazil,NA,5.7,137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
tt0429743,Romeo e Giulietta finalmente sposi,O Casamento de Romeu e Julieta,2005,Brazil,NA,6.2,982,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
tt0431169,Jogo Subterrâneo,Jogo Subterrâneo,2005,Brazil,NA,6.8,281,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7
tt0431615,Árido Movie,Árido Movie,2005,Brazil,BRL 1000000,6.8,498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0432988,Não Por Acaso,Não Por Acaso,2007,Brazil,NA,7,740,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0438329,Noel: Poeta da Vila,Noel: Poeta da Vila,2006,Brazil,NA,6.8,258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0438916,Irma Vap: O Retorno,Irma Vap: O Retorno,2006,Brazil,NA,4.6,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0439460,Bendito Fruto,Bendito Fruto,2004,Brazil,NA,6.3,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0439547,2 Filhos de Francisco: A História de Zezé di Camargo & Luciano,2 Filhos de Francisco: A História de Zezé di Camargo & Luciano,2005,Brazil,BRL 5900000,6.8,4783,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8
tt0439801,Segurança Nacional,Segurança Nacional,2010,Brazil,BRL 3000000,3.5,268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1
tt0440175,Cabra-Cega,Cabra-Cega,2004,Brazil,NA,6.3,239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0440270,O Diabo a Quatro,O Diabo a Quatro,2004,"Brazil, France, Portugal, Switzerland",NA,6.3,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0442751,Cafundó,Cafundó,2005,Brazil,NA,6.5,240,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8
tt0445095,Xuxa e o Tesouro da Cidade Perdida,Xuxa e o Tesouro da Cidade Perdida,2004,Brazil,NA,2.4,263,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,3
tt0448927,Se Eu Fosse Você,Se Eu Fosse Você,2006,Brazil,NA,6.1,4762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0452744,Um Lobisomem na Amazônia,Um Lobisomem na Amazônia,2005,Brazil,NA,4.2,164,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,3
tt0454879,Journey to the End of the Night,Journey to the End of the Night,2006,"USA, Germany, Brazil",$ 6200000,5.8,2443,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
tt0456117,O Coronel e o Lobisomem,O Coronel e o Lobisomem,2005,Brazil,NA,5.9,670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0456122,Os Desafinados,Os Desafinados,2008,Brazil,BRL 7000000,6.1,394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96,5
tt0456899,Lower City,Cidade Baixa,2005,"Brazil, UK",NA,6.6,3615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0457052,Mais Uma Vez Amor,Mais Uma Vez Amor,2005,Brazil,NA,5.6,139,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
tt0457076,A Máquina,A Máquina,2005,Brazil,NA,7.5,551,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
tt0457123,Sal de Prata,Sal de Prata,2005,Brazil,NA,5.2,129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0457182,Um Tiro no Escuro,Um Tiro no Escuro,2005,"Portugal, Brazil",EUR 1000000,6.3,350,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
tt0458074,Quanto Vale Ou É Por Quilo?,Quanto Vale Ou É Por Quilo?,2005,Brazil,BRL 4000000,7.2,558,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0462230,Cobrador: In God We Trust,Cobrador: In God We Trust,2006,"Mexico, Spain, Argentina, France, Brazil, UK",NA,5.7,186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0463311,Federal,Federal,2010,"Brazil, France, Colombia",EUR 2000000,3.2,386,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,6
tt0469748,Corpo,Corpo,2007,Brazil,$ 700000,6.3,112,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,6
tt0477164,Diário de Um Novo Mundo,Diário de Um Novo Mundo,2005,"Brazil, Portugal",NA,6.2,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0478525,Crimine Delicato,Crime Delicado,2005,Brazil,NA,6.1,310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0478860,Embarque Imediato,Embarque Imediato,2009,Brazil,$ 1500000,4.6,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0478978,Batismo de Sangue,Batismo de Sangue,2006,Brazil,NA,7.1,631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0481129,O Maior Amor do Mundo,O Maior Amor do Mundo,2006,Brazil,NA,6.5,247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
tt0481254,Zuzu Angel,Zuzu Angel,2006,Brazil,NA,6.9,896,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8
tt0482901,El baño del Papa,El baño del Papa,2007,"Uruguay, Brazil, France",NA,7.3,2610,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
tt0485366,Brasília 18%,Brasília 18%,2006,Brazil,NA,4.9,168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0485601,The Secret of Kells,The Secret of Kells,2009,"France, Belgium, Ireland, Netherlands, USA, Denmark, Brazil, Germany, Austria, Hungary",$ 8000000,7.6,30419,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,9,2
tt0488515,Cleópatra,Cleópatra,2007,Brazil,NA,5.4,201,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7
tt0489458,O Cheiro do Ralo,O Cheiro do Ralo,2006,Brazil,BRL 300000,7.4,4595,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
tt0489772,Muito Gelo e Dois Dedos D'Água,Muito Gelo e Dois Dedos D'Água,2006,Brazil,NA,5.8,417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0492869,Antônia,Antônia,2006,Brazil,NA,6.4,390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96,5
tt0492950,A Concepção,A Concepção,2005,Brazil,NA,5.5,314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0492967,Eu Me Lembro,Eu Me Lembro,2005,Brazil,NA,6,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0495033,Gatão de Meia Idade,Gatão de Meia Idade,2006,Brazil,NA,4.5,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0496595,Xuxinha e Guto Contra os Monstros do Espaço,Xuxinha e Guto Contra os Monstros do Espaço,2005,Brazil,NA,1.8,466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,9,2
tt0497900,"Didi, o Caçador de Tesouros","Didi, o Caçador de Tesouros",2006,Brazil,NA,2.8,162,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,2
tt0765469,Il passato,El pasado,2007,"Argentina, Brazil",NA,6.2,2124,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7
tt0768177,Podecrer!,Podecrer!,2007,Brazil,NA,6.3,195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
tt0768187,Eu e Meu Guarda-Chuva,Eu e Meu Guarda-Chuva,2010,Brazil,NA,5.9,116,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,2
tt0793413,Aguasaltas.com - Un Villaggio Nella Rete,Dot.com,2007,"Portugal, Brazil",NA,6.5,621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0796245,Boleiros 2: Vencedores e Vencidos,Boleiros 2: Vencedores e Vencidos,2006,Brazil,BRL 2000000,6.2,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3
tt0798732,Polaróides Urbanas,Polaróides Urbanas,2008,Brazil,NA,5.4,167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
tt0803029,Linha de Passe,Linha de Passe,2008,Brazil,NA,7.2,2651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,5
tt0807702,Achados e Perdidos,Achados e Perdidos,2007,Brazil,NA,5.8,167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
tt0808266,Fica Comigo Esta Noite,Fica Comigo Esta Noite,2006,Brazil,NA,6.4,261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0810096,Tapete Vermelho,Tapete Vermelho,2005,Brazil,NA,7.1,322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0826110,O Mistério da Estrada de Sintra,O Mistério da Estrada de Sintra,2007,"Portugal, Brazil",NA,7,400,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,1
tt0827778,Primo Basílio,Primo Basílio,2007,Brazil,NA,5.8,507,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7
tt0831904,Casa da Mãe Joana,Casa da Mãe Joana,2008,Brazil,NA,5.1,357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0834944,Quarta B,Quarta B,2005,Brazil,BRL 30000,6.2,156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
tt0841175,O Céu de Suely,O Céu de Suely,2006,"Brazil, Germany, Portugal, France",NA,7.2,1555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0842675,Carmo,Carmo,2008,"Spain, Brazil, Poland",NA,5.6,186,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,7
tt0846109,Trair e Coçar é Só Começar,Trair e Coçar é Só Começar,2006,Brazil,NA,6.3,417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0847154,Anjos do Sol,Anjos do Sol,2006,Brazil,BRL 1500000,7.1,933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0848596,Mutum,Mutum,2007,"Brazil, France",BRL 4000000,7,474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0854161,Seus Problemas Acabaram!!!,Seus Problemas Acabaram!!!,2006,Brazil,NA,4.2,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0857177,O Magnata,O Magnata,2007,Brazil,NA,4.6,305,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0857355,L'anno in cui i miei genitori andarono in vacanza,O Ano em Que Meus Pais Saíram de Férias,2006,Brazil,BRL 3000000,7.4,5947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0861689,Blindness - Cecità,Blindness,2008,"Brazil, Canada, Japan, UK, Italy",$ 25000000,6.6,69432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,96,5
tt0861739,Tropa de elite - Gli squadroni della morte,Tropa de Elite,2007,"Brazil, USA, Argentina",$ 4000000,8.1,96460,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,9
tt0870090,Cidade dos Homens,Cidade dos Homens,2007,Brazil,NA,7.2,14948,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
tt0871896,Turma da Mônica em uma Aventura no Tempo,Turma da Mônica em uma Aventura no Tempo,2007,Brazil,NA,6.7,274,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,3
tt0877323,Os 12 Trabalhos,Os 12 Trabalhos,2006,Brazil,NA,6.8,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0882782,Sem Controle,Sem Controle,2007,Brazil,NA,6.8,154,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,6
tt0882820,Nome Próprio,Nome Próprio,2007,Brazil,NA,6.3,403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0884177,Romance,Romance,2008,Brazil,NA,7,594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
tt0895777,"Ó Paí, Ó","Ó Paí, Ó",2007,Brazil,NA,6.2,1556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3
tt0907134,"Saneamento Básico, O Filme","Saneamento Básico, O Filme",2007,Brazil,NA,7.3,2115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0920452,Ainda Orangotangos,Ainda Orangotangos,2007,Brazil,NA,6.8,163,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,10
tt0923683,Encarnação do Demônio,Encarnação do Demônio,2008,Brazil,NA,6,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1
tt0931353,Sexo com Amor?,Sexo com Amor?,2008,Brazil,NA,4.6,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0933033,O Homem Que Desafiou o Diabo,O Homem Que Desafiou o Diabo,2007,Brazil,NA,6.6,726,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,3
tt0936504,Xuxa Gêmeas,Xuxa Gêmeas,2006,Brazil,NA,2.1,268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2
tt0945383,Querô,Querô,2007,Brazil,NA,6.8,236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0972378,A Guerra dos Rocha,A Guerra dos Rocha,2008,Brazil,NA,4.4,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0977637,Arte de Roubar,Arte de Roubar,2008,"Portugal, Brazil, Spain",EUR 2000000,6.3,1036,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0977642,Chega de Saudade,Chega de Saudade,2007,Brazil,NA,7,442,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,7
tt0982849,Baixio das Bestas,Baixio das Bestas,2006,Brazil,NA,6.3,1003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0984175,A Casa de Alice,A Casa de Alice,2007,Brazil,NA,6.9,602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt0989007,Jean Charles,Jean Charles,2009,"UK, Brazil",NA,6.3,1136,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8
tt0990366,A Grande Família: O Filme,A Grande Família: O Filme,2007,Brazil,NA,5.6,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt0997039,Caixa Dois,Caixa Dois,2007,Brazil,NA,6,366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt1002459,Proibido Proibir,Proibido Proibir,2006,"Brazil, Chile, Spain",NA,7,573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1016321,A deriva,À Deriva,2009,Brazil,NA,6.8,2751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1018706,Cão Sem Dono,Cão Sem Dono,2007,Brazil,NA,6.9,413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1018710,Deserto Feliz,Deserto Feliz,2007,"Brazil, Germany",NA,6.2,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1022606,Leonera,Leonera,2008,"Argentina, South Korea, Brazil, Spain",NA,7,2923,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
tt1039960,Estômago,Estômago,2007,"Brazil, Italy",BRL 800000,7.8,5146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1043835,Call Girl,Call Girl,2007,"Portugal, Brazil",EUR 1300000,6.2,2211,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
tt1047445,Big Game,Big Game,2008,"Brazil, USA",NA,4.1,279,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,97,6
tt1054119,Dang kou,Dang kou,2008,"Brazil, China, Hong Kong, Japan",NA,4.6,353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
tt1054674,BirdWatchers - La terra degli uomini rossi,BirdWatchers - La terra degli uomini rossi,2008,"Italy, Brazil",NA,6.8,824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1054677,Le migliori cose del mondo,As Melhores Coisas do Mundo,2010,Brazil,NA,7.2,1482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
tt1058027,A Via Láctea,A Via Láctea,2007,Brazil,NA,5.8,249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1059921,Falsa Loura,Falsa Loura,2007,Brazil,NA,6.4,332,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
tt1068650,Inesquecível,Inesquecível,2007,Brazil,NA,5,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1068962,Quincas Berro d'Água,Quincas Berro d'Água,2010,Brazil,NA,6.4,483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
tt1071211,Elvis & Madona,Elvis & Madona,2010,Brazil,NA,6.3,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
tt1075642,Beyond the Grave,Beyond the Grave,2010,Brazil,NA,4.3,198,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,1
tt1090359,Valsa para Bruno Stein,Valsa para Bruno Stein,2007,Brazil,NA,5.9,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1092016,Meu Nome Não é Johnny,Meu Nome Não é Johnny,2008,Brazil,BRL 6000000,7.2,6461,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
tt1099227,Se Eu Fosse Você 2,Se Eu Fosse Você 2,2009,Brazil,NA,5.6,2774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt1111895,Entre os Dedos,Entre os Dedos,2008,"Portugal, Brazil",NA,6.1,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1116944,"Maré, Nossa História de Amor","Maré, Nossa História de Amor",2007,"Brazil, France, Uruguay",BRL 3900000,5.5,206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96,5
tt1119162,O Signo da Cidade,O Signo da Cidade,2007,Brazil,BRL 3080000,6.1,229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1134860,É Proibido Fumar,É Proibido Fumar,2009,Brazil,NA,6.7,519,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7
tt1136609,A Festa da Menina Morta,A Festa da Menina Morta,2008,"Brazil, Argentina, Portugal",NA,6.1,395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1146300,Xuxa em Sonho de Menina,Xuxa em Sonho de Menina,2007,Brazil,NA,1.8,162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2
tt1149597,A Mulher do meu Amigo,A Mulher do meu Amigo,2008,Brazil,NA,5,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt1174691,Era Uma Vez...,Era Uma Vez...,2008,Brazil,NA,7.1,1170,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7
tt1180300,Budapest,Budapest,2009,"Hungary, Brazil, Portugal",EUR 2300000,6,495,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7
tt1186357,Lope,Lope,2010,"Spain, Brazil, France",NA,6,1006,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8
tt1205004,Quanto Dura o Amor?,Quanto Dura o Amor?,2009,Brazil,NA,6.3,139,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7
tt1205903,Bellini e o Demônio,Bellini e o Demônio,2008,Brazil,$ 500000,4.3,112,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1
tt1219703,Nossa Vida Não Cabe Num Opala,Nossa Vida Não Cabe Num Opala,2008,Brazil,NA,5.4,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1223932,Tempos de Paz,Tempos de Paz,2009,Brazil,NA,7,527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1223975,Tony Manero,Tony Manero,2008,"Chile, Brazil",NA,6.8,3617,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1234559,Chico Xavier,Chico Xavier,2010,Brazil,NA,7.1,1678,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8
tt1235548,VIPs,VIPs,2010,"Brazil, USA",NA,6.6,2976,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8
tt1236397,A Mulher Invisível,A Mulher Invisível,2009,Brazil,NA,6.3,3357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt1248882,O Guerreiro Didi e a Ninja Lili,O Guerreiro Didi e a Ninja Lili,2008,Brazil,$ 3000000,2.5,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
tt1252516,Rosa Morena,Rosa Morena,2010,"Denmark, Brazil",NA,6.2,239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1252605,Hotel Atlântico,Hotel Atlântico,2009,Brazil,NA,6.4,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1264083,Feliz Natal,Feliz Natal,2008,Brazil,NA,6.4,377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1270631,A Erva do Rato,A Erva do Rato,2008,Brazil,NA,6.1,245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1278336,Divã,Divã,2009,Brazil,NA,6.4,733,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
tt1280567,Última Parada 174,Última Parada 174,2008,"Brazil, France",NA,7.1,4818,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
tt1282153,Lo strano caso di Angelica,O Estranho Caso de Angélica,2010,"Portugal, Spain, France, Brazil",EUR 2000000,6.3,1741,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,5
tt1288641,Entre Lençóis,Entre Lençóis,2008,Brazil,BRL 5000000,5.2,410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
tt1290389,Bezerra de Menezes: O Diário de um Espírito,Bezerra de Menezes: O Diário de um Espírito,2008,Brazil,BRL 2500000,5.3,216,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,8
tt1319695,"31 minutos, la película","31 minutos, la película",2008,"Chile, Brazil, Spain",NA,6.8,450,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,3
tt1322266,América,América,2010,"Russia, Brazil, Spain, Portugal",EUR 1400000,6.2,188,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
tt1322277,Besouro,Besouro,2009,Brazil,NA,5.8,1563,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,8
tt1329396,Mangue Negro,Mangue Negro,2008,Brazil,NA,5.6,369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1
tt1330048,Se Nada Mais Der Certo,Se Nada Mais Der Certo,2008,Brazil,NA,7.1,254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5
tt1334026,O Menino da Porteira,O Menino da Porteira,2009,Brazil,NA,5.5,461,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,96,5
